epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,67.407,0.68983,1.0677,0.86972,0.56888,0.79206,0.6616,0.49067,0.89636,2.18546,0.83821,0.000812,0.000812,0.000812
62,68.431,0.65777,0.95555,0.87155,0.63663,0.8,0.68792,0.49536,0.88175,1.84395,0.84042,0.0007922,0.0007922,0.0007922
63,69.449,0.64128,1.07441,0.81093,0.76017,0.8461,0.79564,0.56904,0.94956,1.23879,0.84695,0.0007724,0.0007724,0.0007724
64,70.469,0.80522,1.70684,0.91129,0.92575,0.86667,0.91271,0.63926,0.95495,1.06335,0.84758,0.0007526,0.0007526,0.0007526
65,71.483,0.68224,0.89517,0.87685,0.92017,0.86667,0.9355,0.64597,0.95394,0.99497,0.84927,0.0007328,0.0007328,0.0007328
66,72.5195,0.80433,1.13771,1.00348,0.93257,0.92271,0.95033,0.64129,0.97127,0.95835,0.85737,0.000713,0.000713,0.000713
67,73.52,0.79469,0.93064,0.85119,0.93272,0.92474,0.95324,0.65977,0.96425,0.98344,0.84982,0.0006932,0.0006932,0.0006932
68,74.551,0.57074,0.95635,0.77781,0.93274,0.92502,0.95146,0.67761,0.93573,0.91049,0.85329,0.0006734,0.0006734,0.0006734
69,75.5805,0.60394,0.88456,0.85377,0.93272,0.92472,0.95791,0.68768,0.91138,0.8748,0.84565,0.0006536,0.0006536,0.0006536
70,76.5997,0.61357,0.89027,0.83954,0.92233,0.86667,0.95287,0.67872,0.90071,0.89479,0.83767,0.0006338,0.0006338,0.0006338
71,77.622,0.61052,0.9758,0.86083,0.91898,0.86667,0.95249,0.68226,0.86003,0.89602,0.83619,0.000614,0.000614,0.000614
72,78.6315,0.61193,0.93924,0.88563,1,0.85331,0.94288,0.68369,0.84959,0.94319,0.83061,0.0005942,0.0005942,0.0005942
73,79.6465,0.7576,2.15912,0.85963,0.99702,0.86667,0.94917,0.71667,0.84021,0.94992,0.83061,0.0005744,0.0005744,0.0005744
74,80.6575,0.68038,1.03901,0.80178,0.98222,0.86667,0.9625,0.71789,0.82528,0.95413,0.8273,0.0005546,0.0005546,0.0005546
75,81.6702,0.68055,0.95959,0.79094,0.98538,0.86667,0.96765,0.72569,0.8178,0.87213,0.8245,0.0005348,0.0005348,0.0005348
76,82.6833,0.56717,0.90343,0.74946,0.98879,0.86667,0.97333,0.7181,0.80825,0.83391,0.8234,0.000515,0.000515,0.000515
77,83.6843,0.63104,0.94799,0.85181,0.9973,0.86667,0.97971,0.73714,0.79285,0.83314,0.82301,0.0004952,0.0004952,0.0004952
78,84.6984,0.51226,0.85591,0.83052,1,0.86147,0.97971,0.7224,0.78653,0.82891,0.82478,0.0004754,0.0004754,0.0004754
79,85.6994,0.73373,1.1247,0.80041,1,0.85762,0.97971,0.71989,0.79939,0.8628,0.82332,0.0004556,0.0004556,0.0004556
80,86.7298,0.64852,1.02203,0.81758,0.99293,0.8,0.96862,0.71757,0.78335,0.87928,0.82612,0.0004358,0.0004358,0.0004358
81,87.7456,0.69516,1.06056,0.80449,0.99456,0.8,0.97067,0.71567,0.80033,0.91519,0.8303,0.000416,0.000416,0.000416
82,88.7481,0.52778,0.94103,0.88232,1,0.85775,0.9777,0.70371,0.80225,0.90531,0.82975,0.0003962,0.0003962,0.0003962
83,89.7531,0.58161,0.84173,0.8293,1,0.90978,0.995,0.68755,0.8086,0.88524,0.8324,0.0003764,0.0003764,0.0003764
