epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,61.0888,0.67885,0.67932,0.86368,0.9249,0.7,0.71238,0.54213,0.67622,0.58562,0.84269,0.000608468,0.000608468,0.000608468
60,62.0464,0.70852,0.71332,0.88032,0.921,0.7,0.71216,0.53765,0.71372,0.55884,0.8452,0.000594321,0.000594321,0.000594321
61,62.9861,0.69626,0.66995,0.86366,0.921,0.7,0.71216,0.53765,0.71372,0.55884,0.8452,0.000580174,0.000580174,0.000580174
62,63.9287,0.72118,0.75366,0.88305,0.91527,0.7,0.70882,0.53368,0.70058,0.5918,0.83912,0.000566027,0.000566027,0.000566027
63,64.862,0.71095,0.68494,0.8576,0.88471,0.69945,0.70668,0.55365,0.66039,0.60998,0.83226,0.00055188,0.00055188,0.00055188
64,65.8035,0.66942,0.66016,0.86615,0.85007,0.69585,0.70717,0.57352,0.65924,0.59227,0.83658,0.000537733,0.000537733,0.000537733
65,66.7721,0.68677,0.69213,0.8728,0.85007,0.69585,0.70717,0.57352,0.65924,0.59227,0.83658,0.000523586,0.000523586,0.000523586
66,67.7432,0.69579,0.74584,0.87732,0.8019,0.69854,0.70744,0.59221,0.58539,0.54387,0.83972,0.000509438,0.000509438,0.000509438
67,68.7074,0.66625,0.68457,0.87201,0.79461,0.69721,0.70709,0.58441,0.62009,0.53953,0.84551,0.000495291,0.000495291,0.000495291
68,69.6637,0.61412,0.64635,0.86584,0.88233,0.76268,0.76753,0.58855,0.61787,0.5293,0.84902,0.000481144,0.000481144,0.000481144
69,70.5989,0.61294,0.65412,0.86333,0.88233,0.76268,0.76753,0.58855,0.61787,0.5293,0.84902,0.000466997,0.000466997,0.000466997
70,71.5421,0.62721,0.66313,0.86199,0.87974,0.76237,0.76752,0.59699,0.57571,0.50906,0.84083,0.00045285,0.00045285,0.00045285
71,72.4988,0.58224,0.63788,0.86189,0.88033,0.76279,0.78837,0.61796,0.5456,0.50185,0.83298,0.000438703,0.000438703,0.000438703
72,73.4665,0.68134,0.6944,0.86407,0.82923,0.76956,0.79293,0.61391,0.54378,0.5089,0.82822,0.000424556,0.000424556,0.000424556
73,74.3813,0.66155,0.66047,0.87178,0.82923,0.76956,0.79293,0.61391,0.54378,0.5089,0.82822,0.000410409,0.000410409,0.000410409
74,75.329,0.63671,0.64852,0.8489,0.83727,0.78275,0.76752,0.5836,0.60688,0.51578,0.82997,0.000396262,0.000396262,0.000396262
75,76.2983,0.6009,0.63513,0.86049,0.85463,0.79644,0.76197,0.59043,0.5731,0.49874,0.83089,0.000382115,0.000382115,0.000382115
76,77.26,0.60062,0.66619,0.86936,0.85682,0.79975,0.76197,0.6021,0.53729,0.47374,0.83436,0.000367967,0.000367967,0.000367967
77,78.2062,0.6178,0.63808,0.85201,0.85682,0.79975,0.76197,0.6021,0.53729,0.47374,0.83436,0.00035382,0.00035382,0.00035382
78,79.1649,0.5645,0.61812,0.8416,0.85398,0.8,0.76196,0.59208,0.57063,0.47721,0.84314,0.000339673,0.000339673,0.000339673
79,80.1287,0.5923,0.622,0.8735,0.79796,0.76667,0.74573,0.58873,0.59832,0.4845,0.84529,0.000325526,0.000325526,0.000325526
80,81.0869,0.55533,0.60171,0.85448,0.80097,0.775,0.75287,0.59637,0.58974,0.48691,0.84024,0.000311379,0.000311379,0.000311379
81,82.0148,0.59183,0.66417,0.86687,0.80097,0.775,0.75287,0.59637,0.58974,0.48691,0.84024,0.000297232,0.000297232,0.000297232
82,82.9753,0.58035,0.62057,0.85037,0.85528,0.80683,0.79292,0.59882,0.57244,0.48315,0.83161,0.000283085,0.000283085,0.000283085
