epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,100.436,0.52016,0.49113,0.85173,0.96772,0.82823,0.85087,0.60966,0.58125,0.37451,0.84548,0.000339673,0.000339673,0.000339673
79,101.684,0.52873,0.48804,0.85406,0.97388,0.82665,0.85075,0.61855,0.57956,0.39483,0.84307,0.000325526,0.000325526,0.000325526
80,102.951,0.4917,0.47776,0.83778,0.95244,0.82823,0.84944,0.63525,0.55504,0.40715,0.8413,0.000311379,0.000311379,0.000311379
81,104.181,0.51239,0.47823,0.84041,0.94997,0.82206,0.84866,0.62964,0.58206,0.41542,0.84321,0.000297232,0.000297232,0.000297232
82,105.417,0.52519,0.48309,0.84033,0.94445,0.82206,0.84902,0.63232,0.58439,0.40254,0.84663,0.000283085,0.000283085,0.000283085
83,106.66,0.49828,0.46634,0.84258,0.94687,0.82206,0.84909,0.63023,0.55106,0.38004,0.84769,0.000268938,0.000268938,0.000268938
84,107.91,0.50763,0.48056,0.83202,0.95153,0.82206,0.85926,0.61362,0.59152,0.36752,0.8466,0.000254791,0.000254791,0.000254791
85,109.146,0.51795,0.49085,0.84485,0.94931,0.82206,0.85987,0.62426,0.58224,0.36619,0.84477,0.000240644,0.000240644,0.000240644
86,110.375,0.49657,0.47956,0.85029,0.91964,0.80757,0.83472,0.62615,0.53718,0.35855,0.84312,0.000226497,0.000226497,0.000226497
87,111.622,0.50064,0.47153,0.85816,0.92657,0.80747,0.83725,0.63069,0.51147,0.34195,0.84271,0.000212349,0.000212349,0.000212349
88,112.893,0.50095,0.46513,0.84767,0.93453,0.82206,0.86062,0.63996,0.50838,0.34298,0.84419,0.000198202,0.000198202,0.000198202
89,114.142,0.48781,0.46065,0.84859,0.93648,0.82206,0.86062,0.63835,0.52629,0.34493,0.84339,0.000184055,0.000184055,0.000184055
90,115.376,0.51194,0.46866,0.84379,0.94019,0.82206,0.8623,0.63786,0.54151,0.35118,0.8437,0.000169908,0.000169908,0.000169908
91,137.222,0.61411,0.6838,0.85267,0.94634,0.82206,0.8623,0.63473,0.5403,0.35604,0.8424,0.000155761,0.000155761,0.000155761
92,138.553,0.58945,0.66019,0.84014,0.91121,0.83655,0.86097,0.63896,0.5121,0.36458,0.84283,0.000141614,0.000141614,0.000141614
93,139.802,0.56897,0.6062,0.82664,0.90553,0.83655,0.86185,0.64501,0.51535,0.37586,0.84319,0.000127467,0.000127467,0.000127467
94,141.014,0.54734,0.61048,0.8375,0.91325,0.83655,0.86156,0.64404,0.51548,0.38422,0.84184,0.00011332,0.00011332,0.00011332
95,142.202,0.601,0.63811,0.82136,0.9228,0.83655,0.86156,0.641,0.51586,0.39249,0.84005,9.91726e-05,9.91726e-05,9.91726e-05
96,143.432,0.54845,0.60983,0.84548,0.93343,0.8202,0.86141,0.62662,0.53079,0.40044,0.83973,8.50255e-05,8.50255e-05,8.50255e-05
97,144.639,0.55315,0.60893,0.81759,0.93346,0.81998,0.86135,0.62687,0.53307,0.39668,0.84076,7.08784e-05,7.08784e-05,7.08784e-05
98,145.843,0.54411,0.59501,0.82311,0.93354,0.81901,0.86148,0.6295,0.54126,0.38782,0.84103,5.67313e-05,5.67313e-05,5.67313e-05
99,147.03,0.52643,0.57996,0.81407,0.93327,0.81692,0.86149,0.63203,0.54232,0.38585,0.84175,4.25842e-05,4.25842e-05,4.25842e-05
100,148.249,0.51494,0.55997,0.82845,0.93193,0.81629,0.86243,0.63098,0.53173,0.37974,0.84222,2.84371e-05,2.84371e-05,2.84371e-05
